"ctry","year","population","gdp_current_usd","gdp_per_cap","listed_domestic_comps","mkt_cap_gdp","foreign_invest_gdp","voice_account_est","voice_account_rank","pol_stab_est","pol_stab_rank","gov_eff_est","gov_eff_rank","reg_qual_est","reg_qual_rank","rule_law_est","rule_law_rank","control_cor_est","control_cor_rank"
"EG",2016,101644589,332441717791.411,3270.6287768197,251,10.0237151349692,2.43856278142762,-1.20482385158539,14.2857141494751,-1.43972682952881,9.0476188659668,-0.536168873310089,33.3333320617676,-0.892875909805298,17.619047164917,-0.477475792169571,34.2857131958008,-0.590893149375916,31.9047622680664
"EG",2017,103696057,248362771739.13,2395.10333299491,252,18.7411743209606,2.98301550917695,-1.25143277645111,13.3004922866821,-1.42964589595795,9.0476188659668,-0.530632019042969,32.3809509277344,-0.813245594501495,20.9523811340332,-0.448036134243011,35.7142868041992,-0.495982348918915,39.0476188659668
"EG",2018,105682094,262588632526.73,2484.70315630508,250,15.9967130320175,3.10040077579187,-1.32450354099274,13.1067962646484,-1.18812155723572,11.7924528121948,-0.454036295413971,37.6190490722656,-0.804274797439575,20.4761905670166,-0.301445573568344,43.3333320617676,-0.514722347259521,34.761905670166
"EG",2019,107553158,318678815489.749,2962.98892023003,246,13.8697170478913,2.82732944960686,-1.44394659996033,8.21256065368652,-1.12463080883026,12.2641506195068,-0.251354306936264,40.9523811340332,-0.758563220500946,21.9047622680664,-0.332123339176178,42.8571434020996,-0.655317544937134,28.5714282989502
"EG",2020,109315124,383817841547.099,3511.11381026379,240,10.7736471638007,1.52462948997172,-1.48189222812653,7.72946882247925,-1.18193280696869,11.7924528121948,-0.44617161154747,36.1904754638672,-0.571031153202057,31.4285717010498,-0.317483067512512,41.9047622680664,-0.810433626174927,23.8095245361328
"EG",2021,110957008,424671765455.704,3827.35415374308,241,11.4750859284717,1.20617861055665,-1.50513410568237,8.21256065368652,-1.0328643321991,14.6226415634155,-0.457696795463562,34.761905670166,-0.519896507263184,34.2857131958008,-0.260645717382431,43.8095245361328,-0.70594334602356,26.6666660308838
"ER",2015,3105546,NA,NA,NA,NA,NA,-2.10669589042664,0.985221683979034,-0.878453433513641,19.0476188659668,-1.67969524860382,2.38095235824585,-2.06694436073303,1.90476191043854,-1.52541446685791,3.33333325386047,-1.33949065208435,6.1904764175415
"ER",2016,3124698,NA,NA,NA,NA,NA,-2.17071104049683,0.985221683979034,-0.662282407283783,22.8571434020996,-1.7815113067627,2.85714292526245,-2.11089396476746,1.90476191043854,-1.6622725725174,4.2857141494751,-1.34441828727722,8.09523773193359
"ER",2017,3150347,NA,NA,NA,NA,NA,-2.16639280319214,0.492610841989517,-0.733444452285767,20.4761905670166,-1.79755210876465,2.85714292526245,-2.1708779335022,0.952380955219269,-1.5930860042572,4.7619047164917,-1.23131632804871,10.4761905670166
"ER",2018,3192760,NA,NA,NA,NA,NA,-2.18413782119751,0.485436886548996,-0.609360635280609,25,-1.76837337017059,1.90476191043854,-2.19343161582947,1.42857146263123,-1.61951661109924,5.2380952835083,-1.32252204418182,9.0476188659668
"ER",2019,3240194,NA,NA,NA,NA,NA,-2.20523548126221,0.483091801404953,-0.705968797206879,21.698112487793,-1.80259537696838,1.90476191043854,-2.19213676452637,1.42857146263123,-1.63079953193665,5.2380952835083,-1.40773236751556,6.66666650772095
"ER",2020,3291271,NA,NA,NA,NA,NA,-2.06312227249146,0.483091801404953,-0.992741048336029,15.0943393707275,-1.64321792125702,4.2857141494751,-2.15805459022522,1.42857146263123,-1.49006807804108,5.2380952835083,-1.34057831764221,8.5714282989502
"ER",2021,3350183,NA,NA,NA,NA,NA,-1.93026268482208,0.483091801404953,-1.05568218231201,13.6792449951172,-1.69597375392914,4.2857141494751,-2.27972555160522,0.476190477609634,-1.58352196216583,5.2380952835083,-1.25754857063293,9.5238094329834
"ES",2015,46422303,1206164777553.12,25982.4416197775,3623,65.2640754107354,1.97131692755332,1.04487037658691,82.7586212158203,0.24116013944149,55.7142868041992,1.15725028514862,84.7619018554688,0.791497886180878,75.7142868041992,0.886066854000092,78.0952377319336,0.630986750125885,71.9047622680664
"ES",2016,46458139,1243015667917.12,26755.6061149398,3480,56.6808082016392,3.61722479660389,1.04160034656525,82.2660064697266,0.402214497327805,60,1.0948657989502,83.3333358764648,0.99648380279541,81.4285736083984,0.965352892875671,80.476188659668,0.569826066493988,68.0952377319336
"ES",2017,46571232,1321754088818.83,28381.3425596906,3110,67.2468190201932,2.54039212306224,1.02150094509125,82.2660064697266,0.270845949649811,57.1428565979004,1.00125849246979,80.476188659668,0.930761218070984,79.523811340332,1.02435386180878,81.9047622680664,0.510279893875122,67.1428604125977
"ES",2018,46782011,1431642809327.06,30602.4212881113,2980,50.5496877632606,4.46748509754483,1.02963280677795,81.5533981323242,0.27590623497963,56.6037750244141,0.969246029853821,79.0476226806641,0.93815416097641,80.476188659668,0.978094100952148,80.476188659668,0.612778782844543,72.8571395874023
"ES",2019,47118501,1403496387686.27,29786.5245689007,2870,56.8071173531385,2.16052375036307,1.03599870204926,80.6763305664062,0.292768746614456,58.0188674926758,0.968808770179749,79.523811340332,1.037264585495,81.9047622680664,0.990192174911499,80.9523773193359,0.666394531726837,73.8095245361328
"ES",2020,47359424,1289783836971.21,27233.9426461608,2711,58.8606120063316,2.92165980781024,1.00401437282562,80.1932373046875,0.411448448896408,58.9622650146484,0.853928565979004,77.6190490722656,0.755449116230011,73.8095245361328,0.860964477062225,76.6666641235352,0.711801946163177,75.7142868041992
"ES",2021,47443821,1461244901852.69,30799.4775937775,2558,53.0814259140659,4.42272902452136,0.99951308965683,79.22705078125,0.509235560894012,61.7924537658691,0.907896876335144,78.0952377319336,0.797288954257965,73.8095245361328,0.843258261680603,78.0952377319336,0.715437471866608,75.7142868041992
"EE",2015,1315407,23311847750.9394,17722.1557669523,NA,NA,-3.06910519292015,1.18691825866699,87.1921157836914,0.613857269287109,65.2380981445312,1.03593826293945,81.9047622680664,1.65832471847534,93.3333358764648,1.30050790309906,87.1428604125977,1.25537073612213,88.5714263916016
"EE",2016,1315790,24561027787.7896,18666.3736521706,NA,NA,3.7692325610639,1.20819759368896,89.1625595092773,0.662796258926392,68.0952377319336,1.05459797382355,81.9047622680664,1.68796372413635,93.3333358764648,1.19259226322174,85.7142868041992,1.23109316825867,88.0952377319336
"EE",2017,1317384,27469461919.1189,20851.5223496861,NA,NA,6.31892721219604,1.21454405784607,89.6551742553711,0.642370760440826,68.5714263916016,1.07229030132294,82.8571395874023,1.63404095172882,93.3333358764648,1.24847757816315,85.7142868041992,1.20263087749481,86.6666641235352
"EE",2018,1321977,31222632740.7247,23618.1361254581,NA,NA,4.08015832167199,1.19020283222198,88.8349533081055,0.580415546894073,65.0943374633789,1.15055811405182,83.3333358764648,1.54483294487,91.9047622680664,1.20345735549927,85.7142868041992,1.46850371360779,90
"EE",2019,1326898,31873748770.0313,24021.2501413306,NA,NA,9.76819364646981,1.17930448055267,87.4396133422852,0.630197763442993,67.4528274536133,1.13976681232452,84.7619018554688,1.58012461662292,92.8571395874023,1.2427259683609,86.1904754638672,1.52524757385254,90.9523773193359
"EE",2020,1329522,31820771493.8974,23933.9939421065,NA,NA,12.0147752855703,1.16718208789825,87.9227066040039,0.709816992282867,70.7547149658203,1.29900670051575,87.6190490722656,1.52953481674194,92.8571395874023,1.33508813381195,88.0952377319336,1.58082056045532,92.3809509277344
"EE",2021,1330932,37204563051.4723,27953.7670230126,NA,NA,20.306394906414,1.17938566207886,88.4057998657227,0.748589515686035,70.7547149658203,1.34329342842102,88.5714263916016,1.54799437522888,92.8571395874023,1.38935804367065,88.5714263916016,1.50660848617554,90
"ET",2015,103867135,64589328550.5953,621.845673808133,NA,NA,4.06648896536453,-1.29830551147461,12.8078813552856,-1.49694204330444,8.5714282989502,-0.712037622928619,26.6666660308838,-1.0579651594162,13.3333330154419,-0.5272017121315,35.238094329834,-0.476118475198746,38.5714302062988
"ET",2016,106718162,74296766562.127,696.196084806324,NA,NA,5.57620161437169,-1.40238106250763,9.85221672058105,-1.61724519729614,7.61904764175415,-0.714294850826263,25.7142848968506,-1.10960459709167,11.4285717010498,-0.507818698883057,33.3333320617676,-0.442086547613144,40
"ET",2017,109666481,81770885148.0574,745.632433925343,NA,NA,4.91270157756116,-1.43262052536011,9.85221672058105,-1.67723059654236,7.61904764175415,-0.759255349636078,21.4285717010498,-1.0297976732254,12.8571424484253,-0.469820439815521,33.8095245361328,-0.582322061061859,33.3333320617676
"ET",2018,112664152,84269180856.9147,747.968003672674,NA,NA,3.98772046254822,-1.16189217567444,16.019416809082,-1.27460920810699,10.8490562438965,-0.666894257068634,26.6666660308838,-0.984722435474396,13.8095235824585,-0.444717615842819,35.7142868041992,-0.50531792640686,36.6666679382324
"ET",2019,115737383,95912620248.0592,828.709080522921,NA,NA,2.6573598143453,-1.06248962879181,19.3236713409424,-1.30376279354095,11.3207550048828,-0.66142076253891,27.619047164917,-0.910632014274597,16.1904754638672,-0.482023179531097,33.8095245361328,-0.434498816728592,38.0952377319336
"ET",2020,118917671,107657732424.155,905.313159254148,NA,NA,2.22538579135286,-1.03639280796051,20.7729473114014,-1.75370299816132,6.13207530975342,-0.589582562446594,30.4761905670166,-0.975501298904419,14.2857141494751,-0.402888596057892,38.5714302062988,-0.389672368764877,40.476188659668
"ET",2021,122138588,111261888668.864,910.947887074508,NA,NA,3.82830621180586,-1.07109928131104,20.2898559570312,-2.18383121490479,3.77358484268188,-0.650382697582245,29.0476188659668,-0.941965937614441,16.1904754638672,-0.623265862464905,29.0476188659668,-0.422021746635437,38.0952377319336
"FI",2015,5479531,233210733506.25,42560.3456767103,NA,NA,7.5380054292281,1.54369699954987,96.5517272949219,1.02799820899963,85.7142868041992,1.84316194057465,98.0952377319336,1.8257349729538,98.0952377319336,2.05303645133972,100,2.2156457901001,99.523811340332
"FI",2016,5495303,238777818792.608,43451.2562442158,NA,NA,2.18951964860612,1.53210496902466,97.0443344116211,0.982591867446899,84.7619018554688,1.84161901473999,99.0476226806641,1.80655252933502,96.1904754638672,2.00771570205688,100,2.18630695343018,99.0476226806641
"FI",2017,5508214,253846138440,46085.0174739036,NA,NA,6.66136555422276,1.5595486164093,98.5221710205078,1.06380820274353,86.6666641235352,1.9772777557373,99.0476226806641,1.81227469444275,96.6666641235352,2.02406764030457,100,2.16233658790588,98.5714263916016
"FI",2018,5515525,273869255596.078,49654.2497035329,NA,NA,-3.84456657280518,1.58935248851776,98.5436859130859,0.891889691352844,77.8301849365234,2.01387786865234,99.523811340332,1.77911019325256,96.1904754638672,2.03439903259277,100,2.17175912857056,100
"FI",2019,5521606,267014821129.411,48358.1807773701,NA,NA,6.09707710249334,1.56299781799316,99.5169067382812,0.835258841514587,75.9433975219727,1.97280502319336,99.523811340332,1.84047222137451,97.6190490722656,2.01262903213501,100,2.11393284797668,98.5714263916016
"FI",2020,5529543,270000311606.226,48828.6846862799,NA,NA,-0.939114055968044,1.6095118522644,99.5169067382812,0.981825113296509,80.6603775024414,1.90100395679474,98.5714263916016,1.85089826583862,99.0476226806641,2.01859211921692,100,2.17043972015381,99.523811340332
"FI",2021,5541017,294223210496.119,53099.1351400148,NA,NA,8.01406291677226,1.60936939716339,99.5169067382812,0.963275969028473,83.4905624389648,1.91831088066101,98.0952377319336,1.88712561130524,99.0476226806641,2.01347613334656,100,2.23784065246582,99.523811340332
"FJ",2015,918578,4682479893.97558,5097.53106864695,NA,NA,4.38599233241205,0.0277618281543255,48.7684745788574,0.569660663604736,63.8095245361328,-0.334282904863358,40.9523811340332,-0.235928744077682,44.761905670166,-0.362949073314667,42.8571434020996,0.378061681985855,64.7619018554688
"FJ",2016,919166,4930213644.36653,5363.79026679243,NA,NA,7.94325933214604,0.0286825429648161,48.7684745788574,0.897029459476471,78.5714263916016,-0.280381351709366,41.9047622680664,-0.228087186813354,44.761905670166,-0.0901002138853073,51.9047622680664,0.33558577299118,64.2857131958008
"FJ",2017,918759,5353469174.47838,5826.84814459328,NA,NA,7.24021289135773,0.123874723911285,50.2463035583496,0.585380256175995,65.7142868041992,0.237182199954987,63.8095245361328,0.0646388009190559,57.1428565979004,-0.0815383344888687,51.9047622680664,0.638820290565491,72.3809509277344
"FJ",2018,917180,5581425327.44397,6085.41979485376,NA,NA,8.40038118168198,0.145927339792252,51.4563102722168,0.832882523536682,74.0566024780273,0.7747842669487,75.7142868041992,0.0395447723567486,57.6190490722656,0.176708772778511,58.5714302062988,0.69995129108429,75.7142868041992
"FJ",2019,914899,5444407198.13478,5950.82866866702,NA,NA,5.91952097606228,0.0224217269569635,46.3768119812012,0.779334902763367,72.6415100097656,0.762365400791168,75.2380981445312,0.0334556773304939,57.6190490722656,0.422473400831223,64.2857131958008,0.688054382801056,74.7619018554688
"FJ",2020,914963,4432466219.87685,4844.42127154524,NA,NA,5.40062182155247,0.0560786165297031,50.2415466308594,0.662797212600708,68.3962249755859,0.590555310249329,70.9523773193359,-0.102151036262512,48.5714302062988,0.197523906826973,57.1428565979004,0.613366007804871,71.9047622680664
"FJ",2021,916711,4305031649.74189,4696.17103944634,NA,NA,9.52129029040505,-0.1721011698246,39.1304359436035,0.72510689496994,69.3396224975586,0.660467982292175,72.8571395874023,-0.00529439095407724,51.9047622680664,0.300674289464951,59.0476188659668,0.44344025850296,65.7142868041992
"FR",2015,66548272,2442483452642.5,36702.4323733379,490,85.4997526284434,1.76596182973896,1.20674192905426,89.6551742553711,0.0977598056197166,51.4285697937012,1.41732227802277,88.0952377319336,1.11580765247345,82.8571395874023,1.36679553985596,87.6190490722656,1.24783480167389,87.6190490722656
"FR",2016,66724104,2470407619777.13,37024.2157133669,485,87.3963704443473,1.44200321416196,1.13691318035126,85.2216720581055,-0.106349594891071,42.8571434020996,1.38062357902527,89.0476226806641,1.05861842632294,82.3809509277344,1.35156190395355,87.6190490722656,1.32828891277313,89.523811340332
"FR",2017,66918020,2588868323334.71,38687.1626407164,465,106.197544283094,1.68928072199317,1.15271818637848,85.7142868041992,0.265701532363892,56.1904754638672,1.30890679359436,87.1428604125977,1.14648473262787,83.3333358764648,1.39806187152863,88.5714263916016,1.22452700138092,87.1428604125977
"FR",2018,67158348,2781576320884.39,41418.1766484844,457,85.0578939321398,2.78594184568695,1.1575254201889,86.8932037353516,0.013894104398787,48.113208770752,1.41971850395203,89.523811340332,1.1474986076355,83.8095245361328,1.39622473716736,88.0952377319336,1.28155159950256,87.6190490722656
"FR",2019,67382061,2722793515171.76,40408.2848574751,NA,NA,1.96486943301562,1.11500012874603,85.5072479248047,0.271341234445572,57.0754699707031,1.33822000026703,88.0952377319336,1.43153774738312,90.9523773193359,1.37148487567902,88.5714263916016,1.24806225299835,88.5714263916016
"FR",2020,67601110,2647926055110.05,39169.8606000707,NA,NA,0.731471704018579,1.06575298309326,82.125602722168,0.280992835760117,56.1320762634277,1.2042510509491,85.7142868041992,1.18946194648743,85.2380981445312,1.29872727394104,87.1428604125977,1.12261998653412,83.8095245361328
"FR",2021,67842811,2966433692008.09,43725.0999521245,NA,NA,3.30405312221271,1.10422718524933,85.5072479248047,0.325612366199493,56.6037750244141,1.22854030132294,85.2380981445312,1.23037326335907,85.7142868041992,1.25916755199432,87.1428604125977,1.28193628787994,89.0476226806641
"FO",2015,48901,2573905971.05459,52635.0375463609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FO",2016,49464,2813278868.78208,56875.2803813296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FO",2017,50180,2980057377.87967,59387.353086482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FO",2018,50996,3188600927.46688,62526.4908515743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FO",2019,51793,3266432734.22819,63067.0695697911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FO",2020,52567,3271813311.5831,62240.822409175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FO",2021,53305,3664686796.62669,68749.4005557957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FM",2015,108716,316489900,2911.16211045292,NA,NA,NA,1.13471758365631,85.2216720581055,1.01717150211334,85.2380981445312,-0.155896082520485,46.6666679382324,-0.998972117900848,14.2857141494751,-0.283126622438431,45.238094329834,0.678406953811646,73.8095245361328
"FM",2016,109075,3.25e+08,2979.60119184048,NA,NA,NA,1.14750099182129,85.7142868041992,1.03645646572113,88.0952377319336,-0.0447295308113098,50.476188659668,-0.959161698818207,15.7142858505249,-0.00258457846939564,53.3333320617676,0.705651104450226,74.7619018554688
"FM",2017,109481,3.59e+08,3279.10779039285,NA,NA,NA,1.14606320858002,85.2216720581055,1.16163432598114,90.476188659668,0.397115677595139,66.6666641235352,-0.994520306587219,14.2857141494751,0.0496921613812447,55.238094329834,0.768536806106567,77.6190490722656
"FM",2018,109909,3.92e+08,3566.58690371125,NA,NA,NA,1.12325739860535,86.4077682495117,1.31535291671753,94.3396224975586,0.163907796144485,59.523811340332,-0.923807919025421,14.2857141494751,0.0346771813929081,54.761905670166,0.672313213348389,74.2857131958008
"FM",2019,110282,3.94e+08,3572.65918282222,NA,NA,NA,1.14769148826599,85.9903411865234,1.03275692462921,84.9056625366211,0.0968344137072563,56.6666679382324,-0.902161478996277,16.6666660308838,0.0816381499171257,55.238094329834,0.710593283176422,75.7142868041992
"FM",2020,110916,372902690.041619,3362.02793142215,NA,NA,NA,1.12716591358185,86.9565200805664,1.11546397209167,88.2075500488281,0.357185035943985,64.7619018554688,-0.891345798969269,16.6666660308838,0.190418258309364,56.6666679382324,0.874902904033661,80
"FM",2021,111624,391601946.963072,3508.22356270221,NA,NA,NA,1.10966408252716,85.9903411865234,1.19793713092804,93.8679275512695,0.304561197757721,61.9047622680664,-0.711252927780151,26.1904754638672,0.521661937236786,68.0952377319336,0.56349778175354,69.523811340332
"GA",2015,2040989,14383107762.6952,7047.12654634355,NA,NA,0.289976985604188,-0.894511580467224,23.1527099609375,0.0152472918853164,47.1428565979004,-0.759362697601318,22.380952835083,-0.732971966266632,27.1428565979004,-0.564373016357422,32.3809509277344,-0.72360235452652,26.1904754638672
"GA",2016,2100306,14023890265.3665,6677.07003901644,NA,NA,8.86815381799839,-0.968311488628387,22.660099029541,-0.110105983912945,42.3809509277344,-0.832691252231598,20.4761905670166,-0.717620611190796,26.1904754638672,-0.611776113510132,30.4761905670166,-0.758754312992096,25.7142848968506
"GA",2017,2156900,14929487485.1623,6921.73373135624,NA,NA,8.80157025688894,-1.06009995937347,19.7044334411621,-0.105890899896622,40.476188659668,-1.0042712688446,14.7619047164917,-0.71398663520813,26.6666660308838,-0.723504424095154,25.238094329834,-0.841892600059509,19.5238094329834
"GA",2018,2212318,16867326401.9626,7624.2775233771,NA,NA,8.17598940777917,-0.961422681808472,21.8446598052979,-0.257340848445892,37.7358474731445,-0.826597571372986,19.0476188659668,-0.889868915081024,15.7142858505249,-0.719786107540131,24.2857151031494,-0.85915344953537,20.4761905670166
"GA",2019,2267706,16874405465.391,7441.1786472281,NA,NA,9.20409837955739,-1.04159319400787,20.2898559570312,-0.0750986188650131,45.2830200195312,-0.957504510879517,15.2380952835083,-0.958428800106049,14.2857141494751,-0.756188631057739,24.2857151031494,-0.887044489383698,20
"GA",2020,2322539,15342236163.9943,6605.80346077904,NA,NA,11.1881442291207,-0.977103650569916,21.7391300201416,-0.0657728165388107,45.7547187805176,-0.991475403308868,15.2380952835083,-0.881805598735809,17.1428565979004,-0.679911434650421,26.6666660308838,-0.886901438236237,20.4761905670166
"GA",2021,2376722,19444935097.2333,8181.40914134398,NA,NA,7.86436710821205,-0.891519963741302,23.1884059906006,-0.0757173225283623,45.7547187805176,-0.816382169723511,20,-0.821126997470856,21.9047622680664,-0.708188772201538,24.761905670166,-0.868000090122223,20.9523811340332
"GB",2015,65088000,2927911140916.73,44983.885522934,NA,NA,1.54832168533284,1.29794430732727,92.1182250976562,0.503706395626068,61.4285697937012,1.70522773265839,94.2857131958008,1.83466100692749,98.5714263916016,1.77068817615509,93.8095245361328,1.83126831054688,93.8095245361328
"GB",2016,65607000,2689106566899.61,40988.1044233026,NA,NA,12.0788528134648,1.29570603370667,93.1034469604492,0.347932636737823,58.0952377319336,1.57377743721008,92.3809509277344,1.74932622909546,95.2380981445312,1.63999843597412,92.3809509277344,1.85051727294922,94.2857131958008
"GB",2017,65966000,2680148052335.3,40629.2340347345,NA,NA,4.67730914435461,1.36429786682129,93.596061706543,0.380680292844772,60.476188659668,1.4309287071228,90.476188659668,1.70533382892609,94.2857131958008,1.64506530761719,92.8571395874023,1.81427049636841,95.2380981445312
"GB",2018,66289000,2871340347581.79,43315.4874501318,NA,NA,-0.872604333652357,1.3817093372345,93.2038803100586,0.0770855620503426,50.4716987609863,1.36169874668121,88.5714263916016,1.76942324638367,95.7142868041992,1.60317921638489,91.9047622680664,1.80687081813812,94.7619018554688
"GB",2019,66631000,2851407164907.81,42794.0022648288,NA,NA,0.694070007703284,1.26395773887634,91.7874374389648,0.526694297790527,62.2641525268555,1.44982588291168,90,1.61285722255707,93.8095245361328,1.56992924213409,91.9047622680664,1.7486674785614,93.3333358764648
"GB",2020,66744000,2696778386607.65,40404.8062238951,NA,NA,5.82864205974736,1.23157048225403,88.8888854980469,0.483050256967545,61.3207550048828,1.33215415477753,88.5714263916016,1.47402393817902,92.3809509277344,1.46396434307098,90,1.66020119190216,94.2857131958008
"GB",2021,66984000,3143323050707.26,46926.475736105,1646,120.87396614055,0.160847823124997,1.26462173461914,89.8550720214844,0.489994138479233,60.8490562438965,1.23967301845551,85.7142868041992,1.45237493515015,90.9523773193359,1.39551365375519,89.523811340332,1.64058411121368,93.3333358764648
"GE",2015,3725276,15223796148.8396,4086.6223465965,NA,NA,11.3986492046024,0.274659216403961,56.6502456665039,-0.472153753042221,29.5238094329834,0.263111501932144,64.2857131958008,0.750866293907166,74.7619018554688,0.22280541062355,61.9047622680664,0.700735151767731,75.2380981445312
"GE",2016,3727505,15444548901.9637,4143.40125686315,NA,NA,10.746989399988,0.295699268579483,55.6650238037109,-0.320115089416504,33.8095245361328,0.420896291732788,67.6190490722656,0.861489713191986,78.5714263916016,0.335771918296814,61.9047622680664,0.713530719280243,75.2380981445312
"GE",2017,3728004,16473125375.0684,4418.75206546679,NA,NA,11.7183676491747,0.265135079622269,54.679801940918,-0.375214755535126,31.4285717010498,0.481504321098328,68.5714263916016,0.949060201644897,80,0.262742727994919,60,0.759495615959167,76.6666641235352
"GE",2018,3726549,17902544880.6471,4804.0546040444,NA,NA,7.28401976586955,0.229046493768692,55.8252410888672,-0.447562873363495,30.1886787414551,0.518133521080017,71.4285736083984,1.03199064731598,81.4285736083984,0.270510762929916,60.9523811340332,0.724816799163818,76.6666641235352
"GE",2019,3720161,17638337116.9126,4741.2832715876,NA,NA,7.92523222582948,0.168092742562294,52.6570053100586,-0.498171955347061,27.3584899902344,0.766199469566345,75.7142868041992,1.02652418613434,81.4285736083984,0.248691543936729,59.523811340332,0.716545462608337,76.1904754638672
"GE",2020,3722716,16010869215.68,4300.85701291207,NA,NA,3.39837673139654,0.0556090585887432,49.7584533691406,-0.429610639810562,32.5471687316895,0.716738402843475,74.7619018554688,1.00116765499115,81.4285736083984,0.222878128290176,58.5714302062988,0.601492643356323,70.9523773193359
"GE",2021,3708610,18853115588.8106,5083.60695484577,NA,NA,6.74295146360052,0.010173449292779,47.3429946899414,-0.429620236158371,30.1886787414551,0.616529405117035,70.9523773193359,1.05341958999634,82.8571395874023,0.14443676173687,55.7142868041992,0.661079525947571,73.8095245361328
"GH",2015,28696068,49436806230.4839,1722.77282833606,NA,NA,6.45737614178894,0.488243818283081,64.0394058227539,-0.0382289066910744,44.2857131958008,-0.319785863161087,43.3333320617676,-0.107558235526085,48.5714302062988,0.123091638088226,59.523811340332,-0.210838302969933,50.9523811340332
"GH",2016,29356742,56144179397.8516,1912.47991339951,NA,NA,6.20782671803198,0.583152055740356,67.4876861572266,-0.138907715678215,40.9523811340332,-0.254053384065628,42.8571434020996,-0.299607872962952,42.3809509277344,0.0332300700247288,54.761905670166,-0.175533577799797,51.9047622680664
"GH",2017,30008354,60385409434.8567,2012.28662641265,NA,NA,5.39035841681501,0.596182525157928,66.9950714111328,0.0820369869470596,50,-0.187149077653885,45.7142868041992,-0.188691198825836,44.761905670166,0.105520524084568,57.6190490722656,-0.253390341997147,46.6666679382324
"GH",2018,30637585,67259353965.6087,2195.32166016377,NA,NA,4.4440435772374,0.557817578315735,66.9902877807617,-0.0366430282592773,45.2830200195312,-0.319947093725204,40.9523811340332,-0.141936391592026,46.6666679382324,0.0510871484875679,55.238094329834,-0.138363629579544,51.4285697937012
"GH",2019,31258945,68352629246.1555,2186.65822682613,33,14.5764400139156,5.67619931009197,0.550379991531372,64.7342987060547,0.118526868522167,52.8301887512207,-0.289961248636246,39.523811340332,-0.185462951660156,45.7142868041992,0.0127408038824797,53.3333320617676,-0.108660869300365,52.3809509277344
"GH",2020,31887809,70008243859.8666,2195.45481659987,31,13.2090586624488,2.67937438514207,0.552889406681061,63.2850227355957,0.169901907444,52.8301887512207,-0.196979343891144,45.238094329834,-0.130579710006714,46.1904754638672,-0.0821285173296928,51.9047622680664,-0.127222999930382,50
"GH",2021,32518665,79514204730.3979,2445.18662529344,30,13.1888635943193,3.18633188953992,0.469472467899323,60.8695640563965,0.0658524557948112,50,-0.176513522863388,44.761905670166,-0.215175911784172,45.7142868041992,-0.107684418559074,50.476188659668,-0.128043621778488,50
"GI",2015,33193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GI",2016,33658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GI",2017,34245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GI",2018,34854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GI",2019,35494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GI",2020,36173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GI",2021,36858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GN",2015,11767070,8794201742.84609,747.356966759448,NA,NA,0.6057679818937,-0.858075261116028,24.1379318237305,-0.386475414037704,32.8571434020996,-1.18544518947601,11.4285717010498,-0.900185465812683,19.0476188659668,-1.18813967704773,9.5238094329834,-1.01449871063232,15.2380952835083
"GN",2016,12073030,8595955222.49719,711.996509782316,NA,NA,18.8280094343567,-0.761295199394226,25.1231517791748,-0.396070927381516,31.4285717010498,-1.0659271478653,12.8571424484253,-0.888324558734894,18.5714282989502,-1.24484181404114,9.0476188659668,-0.94692987203598,15.2380952835083
"GN",2017,12385659,10324668271.1362,833.598621691121,NA,NA,5.59427174638354,-0.739905834197998,25.1231517791748,-0.699074149131775,21.4285717010498,-1.08549392223358,13.3333330154419,-0.86464661359787,17.619047164917,-1.25424540042877,9.0476188659668,-1.03758335113525,14.2857141494751
"GN",2018,12704774,11857030366.7891,933.273615633705,NA,NA,2.97511256265365,-0.769156455993652,25.7281551361084,-0.880597352981567,16.5094337463379,-1.02549612522125,14.2857141494751,-0.806409239768982,20,-1.2317943572998,9.0476188659668,-1.06008899211884,13.3333330154419
